"idx","sex","status","grade"
"93851","남","유료회원","초6학년"
"39900","남","유료회원","초6학년"
"3447","남","유료회원","초2학년"
"3948","여","유료회원","초5학년"
"1168","여","유료회원","초4학년"
"27053","남","유료회원","초3학년"
"38901","남","유료회원","초5학년"
"6309","여","유료회원","초5학년"
"3373","여","유료회원","초6학년"
"47527","여","유료회원","초2학년"
"34833","남","유료회원","초3학년"
"71041","남","유료회원","초3학년"
"81329","남","유료회원","초4학년"
"15452","남","유료회원","초4학년"
"36599","남","유료회원","초3학년"
"28399","여","유료회원","초4학년"
"17284","남","유료회원","초2학년"
"26847","남","유료회원","초5학년"
"11347","정보없음","유료회원","초3학년"
"35743","여","유료회원","초5학년"
"43444","여","유료회원","초3학년"
"69742","남","유료회원","초3학년"
"61583","여","유료회원","초2학년"
"17697","여","유료회원","초1학년"
"26326","여","유료회원","초3학년"
"32899","정보없음","유료회원","초4학년"
"93955","여","유료회원","초6학년"
"38351","남","유료회원","초1학년"
"9017","남","유료회원","초5학년"
"53439","남","유료회원","초2학년"
"45607","여","유료회원","초2학년"
"12288","남","유료회원","초4학년"
"49106","남","유료회원","초4학년"
"37449","여","유료회원","초5학년"
"38029","남","유료회원","초3학년"
"25302","여","유료회원","초5학년"
"29880","여","유료회원","초2학년"
"27769","여","유료회원","초5학년"
"27823","정보없음","유료회원","초3학년"
"9076","여","유료회원","초4학년"
"58449","남","유료회원","초2학년"
"37681","여","유료회원","초4학년"
"14753","여","유료회원","초3학년"
"65554","여","유료회원","초3학년"
"44422","여","유료회원","초3학년"
"3301","남","유료회원","초5학년"
"40360","여","유료회원","초1학년"
"41445","여","유료회원","초2학년"
"56604","여","유료회원","초3학년"
"57398","남","유료회원","초3학년"
"48524","여","유료회원","초4학년"
"56660","여","유료회원","초5학년"
"19965","여","유료회원","초2학년"
"16333","남","유료회원","초2학년"
"8040","여","유료회원","초4학년"
"48174","여","유료회원","초6학년"
"8334","여","유료회원","초6학년"
"3664","남","유료회원","초3학년"
"15134","남","유료회원","초3학년"
"49117","여","유료회원","초3학년"
"61111","남","유료회원","초4학년"
"48073","남","유료회원","초4학년"
"36149","여","유료회원","초4학년"
"62545","여","유료회원","초1학년"
"54833","여","유료회원","초5학년"
"48768","여","유료회원","초4학년"
"3417","여","유료회원","초2학년"
"17598","여","유료회원","초3학년"
"102233","여","유료회원","초2학년"
"44675","남","유료회원","초3학년"
"82162","여","유료회원","초3학년"
"80327","남","유료회원","초2학년"
"45737","여","유료회원","초2학년"
"89042","남","유료회원","0학년"
"19029","정보없음","유료회원","초4학년"
"23193","여","유료회원","초4학년"
"38347","남","유료회원","초5학년"
"53744","여","유료회원","0학년"
"48028","남","유료회원","초2학년"
"66815","여","유료회원","초6학년"
"49244","남","유료회원","초2학년"
"49904","여","유료회원","초2학년"
"43463","남","유료회원","초6학년"
"94659","남","유료회원","초6학년"
"2280","남","유료회원","초2학년"
"11940","남","유료회원","초3학년"
"33328","남","유료회원","초3학년"
"18920","여","유료회원","초1학년"
"30553","여","유료회원","초1학년"
"30653","여","유료회원","초1학년"
"19594","여","유료회원","초6학년"
"71847","정보없음","유료회원","초3학년"
"50716","여","유료회원","초5학년"
"41513","남","유료회원","초4학년"
"45315","남","유료회원","초3학년"
"22923","남","유료회원","초5학년"
"15338","여","유료회원","초4학년"
"49173","남","유료회원","0학년"
"53274","남","유료회원","초2학년"
"6261","여","유료회원","초2학년"
"15661","남","유료회원","초5학년"
"58694","여","유료회원","초4학년"
"96973","남","유료회원","초4학년"
"75364","정보없음","유료회원","0학년"
"11032","여","유료회원","초5학년"
"45617","여","유료회원","0학년"
"16177","여","유료회원","초6학년"
"58107","여","유료회원","초3학년"
"7160","여","유료회원","0학년"
"74297","여","복회","초5학년"
"22057","남","유료회원","초3학년"
"71834","남","유료회원","초5학년"
"101229","남","유료회원","초2학년"
"82070","남","유료회원","초2학년"
"74798","여","유료회원","초5학년"
"50682","남","유료회원","초4학년"
"54590","남","유료회원","초5학년"
"42022","남","유료회원","초5학년"
"6759","여","유료회원","초3학년"
"47618","여","유료회원","초5학년"
"199","남","유료회원","초3학년"
"19784","남","유료회원","초6학년"
"99930","남","유료회원","초4학년"
"57325","여","유료회원","0학년"
"19371","여","유료회원","초4학년"
"12810","여","유료회원","초2학년"
"30581","여","유료회원","초6학년"
"2921","여","유료회원","초6학년"
"41664","남","유료회원","초3학년"
"33721","여","유료회원","초2학년"
"11354","여","유료회원","초5학년"
"29215","남","유료회원","초3학년"
"8220","남","유료회원","초6학년"
"55965","여","유료회원","0학년"
"49803","남","유료회원","초2학년"
"11954","여","유료회원","초5학년"
"9667","남","유료회원","초4학년"
"19561","남","유료회원","초3학년"
"62313","남","유료회원","0학년"
"48415","남","유료회원","초1학년"
"44335","여","유료회원","초6학년"
"41147","남","유료회원","초3학년"
"74208","여","유료회원","초4학년"
"22482","여","유료회원","초5학년"
"90672","남","유료회원","초2학년"
"21601","여","유료회원","초3학년"
"50492","남","유료회원","초3학년"
"46434","여","유료회원","초3학년"
"42794","여","학습만료","초3학년"
"29289","여","유료회원","초5학년"
"77790","여","유료회원","초5학년"
"15256","여","유료회원","초3학년"
"98812","여","유료회원","초6학년"
"37941","여","유료회원","초2학년"
"10921","여","유료회원","초4학년"
"59530","남","유료회원","초2학년"
"50139","남","유료회원","초6학년"
"1195","여","유료회원","초4학년"
"19403","여","유료회원","초5학년"
"13613","남","유료회원","초4학년"
"48878","여","유료회원","초1학년"
"4882","남","유료회원","초4학년"
"6661","여","유료회원","초6학년"
"28882","남","유료회원","초1학년"
"41108","여","유료회원","초3학년"
"76657","여","유료회원","초5학년"
"84652","남","유료회원","초4학년"
"20197","여","유료회원","초6학년"
"19579","여","유료회원","초2학년"
"20985","여","유료회원","초3학년"
"30955","남","유료회원","초2학년"
"48662","여","유료회원","초3학년"
"58273","여","유료회원","초6학년"
"4215","남","유료회원","초4학년"
"27703","남","유료회원","초2학년"
"16451","여","유료회원","초3학년"
"30616","여","유료회원","초1학년"
"32650","남","유료회원","초4학년"
"25132","여","유료회원","초5학년"
"84056","여","유료회원","초3학년"
"25531","여","유료회원","초4학년"
"83586","여","유료회원","초4학년"
"40449","남","유료회원","초3학년"
"60402","남","유료회원","초4학년"
"15118","여","유료회원","초4학년"
"47829","남","유료회원","초4학년"
"55311","남","유료회원","초3학년"
"1823","남","유료회원","초6학년"
"17926","남","유료회원","초5학년"
"9513","여","유료회원","초6학년"
"23584","남","유료회원","초3학년"
"46030","여","유료회원","초5학년"
"6135","남","유료회원","초6학년"
"44379","남","유료회원","0학년"
"78546","여","유료회원","초6학년"
"35560","남","유료회원","초2학년"
"56803","남","유료회원","초5학년"
"72990","남","유료회원","초2학년"
"4828","여","유료회원","초5학년"
"20329","여","유료회원","초3학년"
"72517","남","유료회원","초5학년"
"61570","남","유료회원","초5학년"
"89714","정보없음","유료회원","초2학년"
"28113","남","유료회원","초4학년"
"43066","남","유료회원","초2학년"
"3309","여","유료회원","초6학년"
"96052","남","유료회원","초6학년"
"21194","여","유료회원","초4학년"
"83861","여","유료회원","초4학년"
"68256","여","유료회원","초3학년"
"21131","여","유료회원","초3학년"
"46635","남","유료회원","초5학년"
"7678","남","유료회원","초4학년"
"82420","남","유료회원","초1학년"
"43085","여","유료회원","초1학년"
"84124","남","유료회원","초6학년"
"88104","여","유료회원","초2학년"
"75445","여","유료회원","초3학년"
"14177","여","유료회원","초4학년"
"97940","여","유료회원","초1학년"
"34316","남","유료회원","초1학년"
"44245","남","유료회원","초4학년"
"49150","여","유료회원","초6학년"
"52906","여","유료회원","초2학년"
"82656","여","유료회원","초1학년"
"42013","남","유료회원","초4학년"
"12948","여","유료회원","초4학년"
"9473","여","유료회원","초3학년"
"41590","남","유료회원","초3학년"
"18594","여","유료회원","초4학년"
"31659","여","유료회원","초2학년"
"89627","여","유료회원","초2학년"
"47555","여","유료회원","초5학년"
"27286","여","유료회원","초2학년"
"46372","남","유료회원","초6학년"
"3865","남","유료회원","초4학년"
"1025","남","유료회원","초4학년"
"52009","남","유료회원","초3학년"
"49800","여","유료회원","초3학년"
"67562","여","유료회원","초4학년"
"73875","여","유료회원","초1학년"
"16799","남","유료회원","초4학년"
"29882","여","유료회원","초3학년"
"38388","남","유료회원","초2학년"
"42839","여","유료회원","초2학년"
"31601","남","유료회원","0학년"
"14777","남","유료회원","초3학년"
"61804","남","유료회원","초5학년"
"61249","남","유료회원","초6학년"
"87768","여","유료회원","초2학년"
"58026","정보없음","유료회원","초4학년"
"6604","남","유료회원","초5학년"
