"idx","proc_ym","proc_ymd","point"
"95023","202306","20230612","3000"
"95023","202306","20230612","2500"
"93307","202305","20230522","1000"
"93307","202305","20230522","1500"
"93307","202305","20230522","500"
"92538","202305","20230511","1500"
"92538","202305","20230511","2000"
"92538","202305","20230511","1000"
"92538","202305","20230511","500"
"90851","202304","20230427","5000"
"94184","202305","20230528","3000"
"94184","202305","20230528","5000"
"94184","202305","20230528","3500"
"94184","202305","20230528","4000"
"94184","202305","20230528","1500"
"94184","202305","20230528","2000"
"94184","202305","20230528","500"
"94184","202305","20230528","4500"
"94184","202305","20230528","2500"
"94184","202305","20230528","1000"
"89198","202304","20230413","2000"
"89198","202304","20230413","1000"
"89198","202304","20230413","2500"
"89198","202304","20230413","1500"
"93176","202305","20230519","4500"
"93176","202305","20230519","5000"
"93176","202305","20230519","4000"
"93028","202305","20230519","4500"
"93028","202305","20230519","5000"
"93028","202305","20230519","4000"
"93278","202305","20230519","5000"
"93278","202305","20230519","4500"
"93278","202305","20230519","4000"
"92771","202305","20230519","4000"
"92771","202305","20230519","4500"
"92771","202305","20230519","5000"
"92771","202305","20230519","3500"
"94728","202306","20230609","4000"
"94728","202306","20230609","5000"
"94728","202306","20230609","4500"
"90680","202304","20230424","1000"
"90680","202304","20230424","500"
"90680","202304","20230424","1500"
"90680","202304","20230424","2000"
"93673","202305","20230524","500"
"93673","202305","20230524","3000"
"93673","202305","20230524","2000"
"93673","202305","20230524","1500"
"93673","202305","20230524","1000"
"93673","202305","20230524","2500"
"92588","202305","20230527","4000"
"94029","202305","20230527","4500"
"94029","202305","20230527","5000"
"94029","202305","20230527","4000"
"93899","202305","20230527","5000"
"90322","202304","20230420","1500"
"90322","202304","20230420","1000"
"90322","202304","20230420","2000"
"90322","202304","20230420","500"
"89957","202304","20230420","5000"
"89957","202304","20230420","4000"
"89957","202304","20230420","4500"
"93973","202305","20230526","4000"
"93973","202305","20230526","2500"
"93973","202305","20230526","2000"
"93973","202305","20230526","4500"
"93973","202305","20230526","3000"
"93973","202305","20230526","3500"
"93973","202305","20230526","5000"
"93973","202305","20230526","1500"
"91891","202305","20230509","1500"
"91891","202305","20230509","3500"
"91891","202305","20230509","4500"
"91891","202305","20230509","500"
"91891","202305","20230509","3000"
"91891","202305","20230509","5000"
"91891","202305","20230509","2500"
"91891","202305","20230509","2000"
"91891","202305","20230509","1000"
"91891","202305","20230509","4000"
"91100","202305","20230509","4500"
"91100","202305","20230509","5000"
"91180","202305","20230509","3500"
"91180","202305","20230509","5000"
"91180","202305","20230509","2000"
"91180","202305","20230509","4500"
"91180","202305","20230509","4000"
"91180","202305","20230509","1000"
"91180","202305","20230509","1500"
"91180","202305","20230509","2500"
"91180","202305","20230509","3000"
"91180","202305","20230509","500"
"95968","202306","20230618","3000"
"95968","202306","20230618","2000"
"95968","202306","20230618","4500"
"95968","202306","20230618","2500"
"95968","202306","20230618","1500"
"95968","202306","20230618","3500"
"95968","202306","20230618","5000"
"95968","202306","20230618","500"
"95968","202306","20230618","1000"
"95968","202306","20230618","4000"
"94901","202306","20230606","1500"
"94901","202306","20230606","500"
"94901","202306","20230606","1000"
"94914","202306","20230606","1500"
"94914","202306","20230606","500"
"94914","202306","20230606","1000"
"94914","202306","20230606","2000"
"90782","202304","20230426","1000"
"90782","202304","20230426","500"
"90782","202304","20230426","1500"
"90782","202304","20230426","2500"
"90782","202304","20230426","2000"
"90756","202304","20230426","2000"
"90756","202304","20230426","5000"
"90756","202304","20230426","4000"
"90756","202304","20230426","3000"
"90756","202304","20230426","4500"
"90756","202304","20230426","2500"
"90756","202304","20230426","3500"
"94067","202305","20230531","4000"
"94067","202305","20230531","4500"
"94067","202305","20230531","3500"
"89131","202304","20230411","500"
"89131","202304","20230411","2000"
"89131","202304","20230411","1000"
"89131","202304","20230411","2500"
"89131","202304","20230411","3000"
"89131","202304","20230411","1500"
"89717","202304","20230416","2000"
"89717","202304","20230416","1000"
"89717","202304","20230416","1500"
"89717","202304","20230416","500"
"61727","202306","20230623","3000"
"89605","202304","20230418","3500"
"89605","202304","20230418","5000"
"89605","202304","20230418","4500"
"89605","202304","20230418","4000"
"89605","202304","20230418","2500"
"89605","202304","20230418","3000"
"89289","202304","20230418","2500"
"89289","202304","20230418","2000"
"90776","202304","20230425","1000"
"90776","202304","20230425","3000"
"90776","202304","20230425","2500"
"90776","202304","20230425","2000"
"90776","202304","20230425","1500"
"90776","202304","20230425","500"
"90471","202304","20230425","2500"
"90471","202304","20230425","3000"
"90471","202304","20230425","2000"
"90471","202304","20230425","3500"
"94165","202306","20230602","4500"
"94165","202306","20230602","5000"
"87323","202304","20230401","4000"
"87920","202304","20230409","4500"
"87920","202304","20230409","4000"
"87920","202304","20230409","3500"
"94121","202306","20230604","2000"
"94121","202306","20230604","2500"
"94121","202306","20230604","1500"
"89530","202304","20230417","4500"
"89530","202304","20230417","5000"
"89530","202304","20230417","3500"
"89530","202304","20230417","4000"
"89736","202304","20230417","2000"
"89736","202304","20230417","2500"
"89736","202304","20230417","1500"
"89736","202304","20230417","3000"
"89384","202304","20230417","2500"
"89384","202304","20230417","3500"
"89384","202304","20230417","2000"
"89384","202304","20230417","3000"
"95327","202306","20230615","1500"
"95327","202306","20230615","2000"
"95866","202306","20230619","3500"
"95866","202306","20230619","4000"
"89338","202304","20230415","2000"
"87663","202304","20230403","1000"
"87663","202304","20230403","2000"
"87663","202304","20230403","500"
"87663","202304","20230403","1500"
"87334","202304","20230403","5000"
"87334","202304","20230403","4500"
"87334","202304","20230403","4000"
"96407","202306","20230622","1000"
"96407","202306","20230622","2000"
"96407","202306","20230622","1500"
"96407","202306","20230622","500"
"90767","202306","20230605","4000"
"90767","202306","20230605","5000"
"90767","202306","20230605","4500"
"94020","202305","20230529","1500"
"94020","202305","20230529","3000"
"94020","202305","20230529","2000"
"94020","202305","20230529","2500"
"94020","202305","20230529","500"
"94020","202305","20230529","1000"
"93960","202305","20230529","2500"
"93960","202305","20230529","2000"
"93960","202305","20230529","3000"
"93960","202305","20230529","3500"
"95163","202306","20230620","4000"
"95163","202306","20230620","4500"
"95163","202306","20230620","2500"
"95163","202306","20230620","3500"
"95163","202306","20230620","2000"
"95163","202306","20230620","3000"
"95854","202306","20230620","5000"
"93065","202305","20230518","3500"
"93065","202305","20230518","5000"
"93065","202305","20230518","4500"
"93065","202305","20230518","4000"
"93065","202305","20230518","3000"
"83877","202305","20230518","3500"
"83877","202305","20230518","3000"
"83877","202305","20230518","2500"
"83877","202305","20230518","4000"
"95775","202306","20230616","4500"
"95775","202306","20230616","3000"
"95775","202306","20230616","4000"
"95775","202306","20230616","3500"
"95775","202306","20230616","5000"
"95775","202306","20230616","2500"
"88363","202304","20230408","3500"
"88363","202304","20230408","2500"
"88363","202304","20230408","4000"
"88363","202304","20230408","3000"
"87918","202304","20230405","5000"
"87918","202304","20230405","4500"
"87918","202304","20230405","4000"
"95764","202306","20230617","1500"
"95764","202306","20230617","1000"
"93200","202305","20230522","2000"
"93200","202305","20230522","2500"
"93200","202305","20230522","3500"
"93200","202305","20230522","3000"
"90015","202304","20230419","1000"
"90015","202304","20230419","1500"
"90015","202304","20230419","500"
"89318","202304","20230413","500"
"92822","202305","20230515","4500"
"92822","202305","20230515","3500"
"92822","202305","20230515","3000"
"92822","202305","20230515","4000"
"92822","202305","20230515","2000"
"92822","202305","20230515","1000"
"92822","202305","20230515","2500"
"92822","202305","20230515","500"
"92822","202305","20230515","1500"
"92841","202305","20230515","3000"
"92841","202305","20230515","2500"
"92841","202305","20230515","1000"
"92841","202305","20230515","4500"
"92841","202305","20230515","2000"
"92841","202305","20230515","3500"
"92841","202305","20230515","4000"
"92841","202305","20230515","1500"
"92841","202305","20230515","5000"
"92841","202305","20230515","500"
"93678","202305","20230524","1000"
"93678","202305","20230524","3500"
"93678","202305","20230524","4000"
"93678","202305","20230524","3000"
"93678","202305","20230524","2500"
"93678","202305","20230524","1500"
"93678","202305","20230524","2000"
"93651","202305","20230524","4000"
"93651","202305","20230524","1500"
"93651","202305","20230524","500"
"93651","202305","20230524","1000"
"93651","202305","20230524","3500"
"93651","202305","20230524","2000"
"93651","202305","20230524","3000"
"93651","202305","20230524","2500"
"87577","202304","20230404","5000"
"87577","202304","20230404","4500"
"87577","202304","20230404","4000"
"88095","202304","20230404","500"
"88095","202304","20230404","1000"
"88030","202304","20230404","2500"
"88030","202304","20230404","2000"
"88030","202304","20230404","3000"
"88030","202304","20230404","1500"
"88030","202304","20230404","1000"
"88030","202304","20230404","500"
"96587","202306","20230628","4000"
"96587","202306","20230628","4500"
"96587","202306","20230628","5000"
"96660","202306","20230628","4000"
"96660","202306","20230628","4500"
"96660","202306","20230628","3500"
"94135","202305","20230530","500"
"94135","202305","20230530","1000"
"94135","202305","20230530","1500"
"94135","202305","20230530","2000"
"93988","202305","20230526","2000"
"93988","202305","20230526","500"
"93988","202305","20230526","2500"
"93988","202305","20230526","1500"
"93988","202305","20230526","1000"
"93957","202305","20230526","1500"
"93957","202305","20230526","2000"
"93957","202305","20230526","1000"
"93957","202305","20230526","500"
"94040","202305","20230526","2500"
"94040","202305","20230526","3000"
"94040","202305","20230526","1000"
"94040","202305","20230526","3500"
"94040","202305","20230526","1500"
"94040","202305","20230526","2000"
"94040","202305","20230526","500"
"92079","202305","20230509","2500"
"92079","202305","20230509","1500"
"92079","202305","20230509","3500"
"92079","202305","20230509","1000"
"92079","202305","20230509","4000"
"92079","202305","20230509","4500"
"92079","202305","20230509","500"
"92079","202305","20230509","3000"
"92079","202305","20230509","5000"
"92079","202305","20230509","2000"
"90953","202305","20230509","3500"
"90953","202305","20230509","4500"
"90953","202305","20230509","3000"
"90953","202305","20230509","2500"
"90953","202305","20230509","4000"
"96599","202306","20230626","1000"
"96599","202306","20230626","2000"
"96599","202306","20230626","3000"
"96599","202306","20230626","500"
"96599","202306","20230626","2500"
"96599","202306","20230626","1500"
"96495","202306","20230626","4500"
"96495","202306","20230626","1500"
"96495","202306","20230626","2500"
"96495","202306","20230626","3500"
"96495","202306","20230626","2000"
"96495","202306","20230626","3000"
"96495","202306","20230626","4000"
"96495","202306","20230626","5000"
"96495","202306","20230626","1000"
"90711","202304","20230426","5000"
"90711","202304","20230426","4500"
"90711","202304","20230426","4000"
"90200","202304","20230426","4500"
"90200","202304","20230426","5000"
"90200","202304","20230426","4000"
"88667","202304","20230411","3000"
"88667","202304","20230411","2000"
